 			第七部
覕	入	R:四质,R:九屑	
覗	平	P:四支	
见	去	Q:十七霰	第七部
观	平去	P:十四寒,Q:十五翰	第七部
规	平	P:四支	第三部
觅	入	R:十二锡	第十七部
视	上去	S:四纸,Q:四寘	第三部
觇	平去	P:十四盐,Q:二十九艳	第十四部
览	上	S:二十七感	第十四部
觉	去入	Q:十九效,R:三觉	第八部,第十六部
觊	去	Q:四寘	第三部
觋	入	R:十二锡	
觌	入	R:十二锡	第十七部
觎	平去	P:七虞,Q:七遇	
觏	去	Q:二十六宥	
觐	去	Q:十二震	第六部
觑			第四部
角	入	R:三觉	第十六部
觖	去入	Q:四寘,R:九屑	第十八部
觚	平	P:七虞	第四部
觜	平上	P:四支,S:四纸	第三部
觞	平	P:七阳	第二部
觡	入	R:十一陌	
解	上去	S:九蟹,Q:十卦	第五部
觥	平	P:八庚	第十一部
触	入	R:二沃	第十五部
觩	平	P:十一尤	
觫	入	R:一屋	
觭	平上	P:四支,S:四纸	
觯	平去	P:四支,Q:四寘	
觱	入	R:四质	第十七部
觳	入	R:一屋,R:三觉	
觺	平	P:四支	
觿	平	P:八齐	
言	平	P:十三元	第七部
訇	平	P:八庚	
訚	平	P:十一真,P:十二文	
訧	平	P:十一尤	
訬	平上	P:三肴,S:十七筱,S:十八巧	
訾	平上	P:四支,S:四纸	
詄	入	R:四质	
詈	去	Q:四寘	第三部
詍	去	Q:八霁	
詑	平	P:五歌	
詟	入	R:十六叶	
詨	平	P:三肴	
詹	平	P:十四盐	第十四部
誃	上	S:四纸	
誉	平去	P:六鱼,Q:六御	第四部
誊	平	P:十蒸	第十一部
誋	去	Q:四寘	
誓	去	Q:八霁	第三部
誧	平	P:七虞	
誻	入	R:十五合	
諆	平	P:四支	
諵	平	P:十三覃	
諿	入	R:十四缉	
謆	去	Q:十七霰	
謈	入	R:三觉	
謋	入	R:十一陌	
謞	入	R:三觉,R:十药	
謥	去	Q:一送	
謦	上去	S:二十四迥,Q:二十五径	第十一部
謰	上	S:十六铣	
謱	上	S:七麌	
謵	入	R:十四缉,R:十六叶	
謷	平	P:三肴,P:四豪	
謻	平	P:四支	
謼	平去	P:七虞,Q:七遇	
譀	去	Q:三十陷	
譑	上	S:十七筱	
譒	去	Q:二十一个	
譝	平	P:十蒸	
譣	上	S:二十八琰	
警	上	S:二十三梗	第十一部
譩	平	P:五微	
譬	去	Q:四寘	第三部
讄	上	S:四纸	
讆	去	Q:八霁	
讘	入	R:十六叶	
讙	平	P:十四寒	
讟	入	R:一屋	
计	去	Q:八霁	第三部
订	去	Q:二十五径	第十一部
讣	去	Q:七遇	第四部
认	去	Q:十二震	第六部
讥	平	P:五微	第三部
讦	入	R:六月,R:九屑	
讧	平	P:一东	
讨	上	S:十九皓	第八部
让	去	Q:二十三漾	第二部
讪	平去	P:十五删,Q:十六谏	第七部
讫	入	R:五物	第十八部
训	去	Q:十三问	第六部
议	去	Q:四寘	第三部
讯	去	Q:十二震	第六部
记	去	Q:四寘	第三部
讱	上去	S:十一轸,Q:十二震	
讲			第二部
讳	去	Q:五未	第三部
讴	平	P:十一尤	第十二部
讵	上去	S:六语,Q:六御	第四部
讶	去	Q:二十二祃	第十部
讷	入	R:六月	第十八部
许	上	S:六语	第四部
讹	平	P:五歌	第九部
论	平去	P:十三元,Q:十四愿	第六部
讼	去	Q:二宋	第一部
讽	去	Q:一送	第一部
设	入	R:九屑	第十八部
访	去	Q:二十三漾	第二部
诀	入	R:九屑	第十八部
证	去	Q:二十四敬,Q:二十五径	第十一部
诂	上去	S:七麌,Q:七遇	第四部
诃	平	P:五歌	第九部
评	平去	P:八庚,Q:二十四敬	
诅	上去	S:六语,Q:六御	第四部
识	去入	Q:四寘,R:十三职	第三部,第十七部
诇	上去	S:二十四迥,Q:二十四敬	
诈	去	Q:二十二祃	第十部
诉	去入	Q:七遇,R:十一陌	第四部
诊	上去	S:十一轸,Q:十二震	第六部
诋	平上	P:八齐,S:八荠	第三部
诌	平	P:十一尤	第十二部
词	平	P:四支	第三部
诎	入	R:四质,R:五物	
诏	去	Q:十八啸	第八部
诐	平去	P:四支,Q:四寘	
译	入	R:十一陌	第十七部
诒	平上去	P:四支,S:十贿,Q:四寘	
诔	上	S:四纸	第三部
试	去	Q:四寘	第三部
诖	去	Q:十卦	
诗	平	P:四支	第三部
诘	入	R:四质	第十七部
诙	平	P:十灰	第三部
诚	平	P:八庚	第十一部
诛	平	P:七虞	第四部
诜	平	P:十一真	
话	去	Q:十卦,Q:二十二祃	第十部
诞	上	S:十四旱	第七部
诟	上去	S:二十五有,Q:二十六宥	第十二部
诠	平	P:一先	第七部
诡	上	S:四纸	第三部
询	平	P:十一真	第六部
诣	去	Q:八霁	第三部
诤	去	Q:二十四敬	第十一部
该	平	P:十灰	第五部
详	平	P:七阳	第二部
诧	去	Q:二十二祃	第十部
诨	去	Q:十四愿	第六部
诩	上	S:七麌	第四部
诪	平	P:十一尤	
诫	去	Q:十卦	第五部
诬	平	P:七虞	第四部
语	上去	S:六语,Q:六御	第四部
诮	去	Q:十八啸	第八部
误	去	Q:七遇	第四部
诰	去	Q:二十号	第八部
诱	上	S:二十五有	第十二部
诲	去	Q:十一队	第三部
诳	去	Q:二十三漾	
说	去入	Q:八霁,R:九屑	第三部,第十八部
诵	去	Q:二宋	第一部
请	上去	S:二十三梗,Q:二十四敬	第十一部
诸	平	P:六鱼	第四部
诹	平	P:七虞,P:十一尤	
诺	入	R:十药	第十六部
读	去入	Q:二十六宥,R:一屋	第十二部,第十五部
诼	入	R:三觉	
诽	平上去	P:五微,S:五尾,Q:五未	第三部
课	去	Q:二十一个	第九部
诿	去	Q:四寘	
谀	平	P:七虞	第四部
谁	平	P:四支	第三部
谂	上	S:二十六寝	第十三部
调	平去	P:二萧,P:十一尤,Q:十八啸	第八部
谄	上	S:二十八琰	第十四部
谅	去	Q:二十三漾	第二部
谆	平去	P:十一真,Q:十二震	第六部
谇	去入	Q:四寘,Q:十一队,R:四质	
谈	平	P:十三覃	第十四部
谊	去	Q:四寘	第三部
谋	平	P:十一尤	第十二部
谌	平	P:十二侵	
谍	入	R:十六叶	第十八部
谎	上	S:二十二养	第二部
谏	去	Q:十六谏	第七部
谐	平	P:九佳	第五部
谑	入	R:十药	第十六部
谒	入	R:六月	第十八部
谓	去	Q:五未	第三部
谔	入	R:十药	第十六部
谕	去	Q:七遇	第四部
谖	平上	P:十三元,S:十三阮	第七部
谗	平去	P:十五咸,Q:三十陷	第十四部
谙	平	P:十三覃	第十四部
谚	去	Q:十七霰	第七部
谛	去	Q:八霁	第三部
谜	去	Q:八霁	第三部
谝	上	S:十六铣	
谞	平上	P:六鱼,S:六语	
谟	平	P:七虞	第四部
谠	上	S:二十二养	第二部
谡	入	R:一屋	第十五部
谢	去	Q:二十二祃	第十部
谣	平	P:二萧	第八部
谤	去	Q:二十三漾	第二部
谥	去	Q:四寘	
谦	平	P:十四盐	第十四部
谧	入	R:四质	第十七部
谨	上	S:十二吻	第六部
谩	平去	P:十四寒,Q:十五翰,Q:十六谏	第七部
谪	入	R:十一陌	第十七部
谫	上	S:十六铣	
谬	去	Q:二十六宥	第十二部
谭	平	P:十三覃	第十四部
谮	去	Q:二十七沁	第十三部
谯	平	P:二萧	第八部
谰	平上去	P:十四寒,S:十四旱,Q:十五翰	第七部
谱	上	S:七麌	第四部
谲	入	R:九屑	第十八部
谳	上去入	S:十六铣,Q:十七霰,R:九屑	
谴	去	Q:十七霰	第七部
谶	去	Q:二十七沁	第十三部
谷	入	R:一屋,R:二沃	第十五部
谼	平	P:一东	
谽	平	P:十三覃	
谾	平	P:三江	
谿	平	P:八齐	
豁	入	R:七曷	第十八部
豂	平	P:二萧	
豅	平	P:一东	
豆	去	Q:二十六宥	第十二部
豇	平	P:三江	第二部
豉	去	Q:四寘	第三部
豏	上	S:二十九豏	第十四部
豕	上	S:四纸	第三部
豖	入	R:二沃	
豗	平	P:十灰	
豚	平	P:十三元	第六部
豜	平	P:一先	
豝	平	P:六麻	
象	上	S:二十二养	第二部
豢	去	Q:十六谏	
豨	平上	P:五微,S:五尾	
豩	平	P:十五删	
豪	平	P:四豪	第八部
豫	去	Q:六御	第四部
豭	平	P:六麻	
豮	平	P:十二文	
豰	入	R:三觉	
豳	平	P:十一真	第六部
豵	平	P:一东	
豷	去	Q:八霁	
豸	上	S:四纸,S:九蟹	第三部
豹	去	Q:十九效	第八部
豺	平	P:九佳	第五部
豻	平去	P:十四寒,P:十五删,Q:十五翰	
豽	入	R:八黠	
貂	平	P:二萧	第八部
貅	平	P:十一尤	第十二部
貆	平	P:十三元,P:十四寒	
貉	入	R:十药	第十六部
貊	入	R:十一陌	第十七部
貌	去入	Q:十九效,R:三觉	第八部
貐	上	S:七麌	
貒	平	P:十四寒	
貔	平	P:四支	第三部
貘	入	R:十一陌	
貜	入	R:十药	
貤	平去	P:四支,Q:四寘	
貾	平	P:四支	
賝	平	P:十二侵	
賨	平	P:二冬	
賮	去	Q:十二震	
贆	平	P:二萧	
贉	上	S:二十七感	
贙	上去	S:十六铣,Q:十七霰	
贝	去	Q:九泰	第三部
贞	平	P:八庚	第十一部
负	上去	S:二十五有,Q:七遇	第四部,第十二部
贡	去	Q:一送	第一部
财	平	P:十灰	第五部
责	入	R:十一陌	第十七部
贤	平	P:一先	第七部
败	去	Q:十卦	第五部
货	去	Q:二十一个	第九部
质	去入	Q:四寘,R:四质	第十七部
贩	去	Q:十四愿	第七部
贪	平	P:十三覃	第十四部
贫	平	P:十一真	第六部
贬	上	S:二十八琰	第十四部
购	去	Q:二十六宥	第十二部
贮	上	S:六语	第四部
贯	去	Q:十五翰	第七部
贰	去	Q:四寘	第三部
贱	去	Q:十七霰	第七部
贲	平去	P:十二文,P:十三元,Q:四寘	第六部
贳	去	Q:八霁,Q:二十二祃	第三部,第十部
贴	入	R:十六叶	第十八部
贵	去	Q:五未	第三部
贶	去	Q:二十三漾	第二部
贷	去	Q:十一队	第五部
贸	去	Q:二十六宥	第十二部
费	去	Q:四寘,Q:五未	第三部
贺	去	Q:二十一个	第九部
贻	平	P:四支	第三部
贼	入	R:十三职	第十七部
贽	去	Q:四寘	
贾	上	S:七麌,S:二十一马	第四部,第十部
贿	上	S:十贿	第三部
赀	平	P:四支	第三部
赁	去	Q:二十七沁	第十三部
赂	去	Q:七遇	第四部
赃	平	P:七阳	第二部
资	平	P:四支	第三部
赅	平	P:十灰	
赆	去	Q:十二震	第六部
赇	平	P:十一尤	
赈	上去	S:十一轸,Q:十二震	第六部
赉	去	Q:九泰,Q:十一队	第五部
赊	平	P:六麻	第十部
赋	去	Q:七遇	第四部
赌	上	S:七麌	第四部
赍	平	P:四支,P:八齐	第三部
赎	入	R:二沃	第十五部
赏	上	S:二十二养	第二部
赐	去	Q:四寘	第三部
赑	去	Q:四寘	
赒	平	P:十一尤	
赓	平	P:八庚	第十一部
赕	去	Q:二十八勘	
赖	去	Q:九泰	第五部
赗	去	Q:一送	
赘	去	Q:八霁	第三部
赙	去	Q:七遇	第四部
赚	去	Q:三十陷	第十四部
赛	去	Q:十一队	第五部
赜	入	R:十一陌	
赝	去	Q:十六谏	
赞	去	Q:十五翰	第七部
赠	去	Q:二十五径	第十一部
赡	去	Q:二十九艳	第十四部
赢	平	P:八庚	第十一部
赣	上去	S:二十七感,Q:一送,Q:二十八勘	第一部
赤	入	R:十一陌	第十七部
赦	去	Q:二十二祃	第十部
赧	上	S:十五潸	第七部
赩	入	R:十三职	
赪	平	P:八庚	第十一部
赫	入	R:十一陌	第十七部
赭	上	S:二十一马	第十部
赮	平	P:六麻	
走	上去	S:二十五有,Q:二十六宥	第十二部
赳	上	S:二十五有	第十二部
赴	去	Q:七遇	第四部
赵	上	S:十七筱	第八部
起	上	S:四纸	第三部
趁	上去	S:十六铣,Q:十二震	第六部
趄	平	P:六鱼	
超	平	P:二萧	第八部
越	入	R:六月,R:七曷	第十八部
趋	平	P:七虞	第四部
趍	平	P:四支	
趎	平	P:七虞	
趒	去	Q:十八啸	
趖	平	P:五歌	
趟	平	P:八庚	
趠	去	Q:十九效	
趣	上去入	S:二十五有,Q:七遇,R:二沃	第四部
趪	平	P:七阳	
趫	平	P:二萧	
趭	去	Q:十八啸	
趮	去	Q:二十号	
趯	入	R:十二锡	
趱	上去	S:十四旱,Q:十五翰	
足	去入	Q:七遇,R:二沃	第十五部
趵	去入	Q:十九效,R:三觉,R:十药	
趹	去入	Q:八霁,R:九屑	
趺	平	P:七虞	第四部
趼	平上去	P:一先,S:十六铣,Q:十七霰	
趾	上	S:四纸	第三部
趿	入	R:十五合	第十九部
跁	平	P:六麻	
跂	上去	S:四纸,Q:四寘	第三部
跃	入	R:三觉,R:十药	第十六部
跄	平	P:七阳	第二部
跅	入	R:十药	
跋	入	R:七曷	第十八部
跌	入	R:九屑	第十八部
跎	平	P:五歌	第九部
跏	平	P:六麻	第十部
跑	平	P:三肴	第八部
跕	入	R:十六叶	
跖	入	R:十一陌	第十七部
跗	去	Q:七遇	
跙	上	S:六语	
跚	平	P:十四寒	第七部
跛	上去	S:二十哿,Q:四寘	第三部,第九部
跜	平	P:四支	
距	上	S:六语	第四部
跞	入	R:三觉,R:十药,R:十二锡	
跟	平	P:十三元	第六部
跠	平	P:四支	
跣	平上	P:一先,S:十六铣	第七部
跦	平	P:七虞	
跧	平	P:十五删,P:一先	
跨	去	Q:二十二祃	第十部
跪	上	S:四纸	第三部
跫	平入	P:二冬,P:三江,R:二沃	第一部
跬	上	S:四纸	
路	去	Q:七遇	第四部
跱	上	S:四纸	
跲	入	R:十四缉,R:十五合,R:十七洽	
跳	平去	P:二萧,Q:十八啸	第八部
践	上	S:十六铣	第七部
跷	平	P:二萧	第八部
跸	去入	Q:四寘,R:四质	第十七部
跹	平	P:一先	第七部
跻	平	P:八齐	第三部
跼	入	R:二沃	第十五部
跽	上	S:四纸	
踆	平	P:十一真	
踉	平	P:七阳	第二部
踊	上	S:二肿	第一部
踌	平	P:十一尤	第十二部
踏	入	R:十五合	第十九部
踑	平	P:四支	
踒	平	P:五歌	
踔	去入	Q:十九效,R:三觉	
踕	入	R:十六叶	
踖	入	R:十药,R:十一陌	
踘	入	R:一屋	第十五部
踝	上	S:二十一马	
踞	去	Q:六御	第四部
踟	平	P:四支	第三部
踠	上	S:十三阮	
踢	入	R:十二锡	第十七部
踣	平入	P:十一尤,R:十三职	
踤	入	R:四质	
踦	平上去	P:四支,S:四纸,Q:四寘	
踧	入	R:一屋,R:十二锡	
踪	平	P:二冬	第一部
踬	去入	Q:四寘,R:四质	第三部,第十七部
踯	入	R:十一陌	第十七部
踱	入	R:十药	第十六部
踳	上	S:十一轸	
踵	上去	S:二肿,Q:二宋	第一部
踶	去	Q:八霁	
踸	上	S:二十六寝	
踼	去	Q:二十三漾	
踽	上	S:七麌	第四部
蹀	入	R:十六叶	第十八部
蹁	平	P:一先	
蹂	平上去	P:十一尤,S:二十五有,Q:二十六宥	第十二部
蹄	平	P:八齐	第三部
蹇	平上	P:十三元,S:十三阮,S:十六铣	第七部
蹈	去	Q:二十号	第八部
蹉	平去	P:五歌,Q:二十一个	第九部
蹊	平	P:八齐	第三部
蹋	入	R:十五合	第十九部
蹎	平	P:一先	
蹐	入	R:十一陌	第十七部
蹑	入	R:十六叶	第十八部
蹒	平	P:十四寒	第七部
蹖	平	P:二冬	
蹙	入	R:一屋	第十五部
蹛	去	Q:八霁	
蹜	入	R:一屋	
蹡	平	P:七阳	
蹢	入	R:十二锡	
蹩	入	R:九屑	第十八部
蹬	去	Q:二十五径	第十一部
蹭	去	Q:二十五径	第十一部
蹯	平	P:十三元	
蹰	平	P:七虞	第四部
蹲	平	P:十三元	第六部
蹴	入	R:一屋	第十五部
蹶	去入	Q:八霁,R:六月	第十八部
蹸	去	Q:十二震	
蹼	入	R:一屋	
躁	去	Q:二十号	第八部
躄	入	R:十一陌	
躅	入	R:二沃,R:三觉	第十五部
躇	平入	P:六鱼,R:十药	第四部,第十六部
躏	去	Q:十二震	第六部
躐	入	R:十六叶	第十八部
躔	平	P:一先	第七部
躞	入	R:十六叶	第十八部
躠	入	R:七曷	
躣	平	P:七虞	
躩	入	R:十药	
身	平	P:十一真	第六部
躬	平	P:一东	第一部
躯	平	P:七虞	第四部
軘	平	P:十三元	
軜	入	R:十五合	
軞	平	P:四豪	
軥	平	P:七虞,P:十一尤	
軱	平	P:七虞	
軵	上	S:二肿	
軷	入	R:七曷	
軿	平	P:一先,P:九青	
輁	上	S:二肿	
輂	入	R:二沃	
輑	平	P:十一真	
輘	平	P:十蒸	
輚	上去	S:十五潸,Q:十六谏	
輠	上	S:二十哿,S:二十一马	
輣	平	P:八庚	
輵	入	R:七曷	
輹	入	R:一屋	
轇	平	P:三肴	
轈	平	P:三肴	
轑	上	S:十九皓	
轒	平	P:十二文	
轓	平	P:十三元	
轕	入	R:七曷	
轖	入	R:十三职	
轗	上去	S:二十七感,Q:二十八勘	
轘	平去	P:十五删,Q:十六谏	
轙	平	P:四支	
轞	上	S:二十九豏	
车	平	P:六鱼,P:六麻	第四部,第十部
轧	入	R:八黠	第十八部
轨	上	S:四纸	第三部
轩	平	P:十三元	第七部
轪	去	Q:八霁,Q:九泰	
轫	去	Q:十二震	
转	上去	S:十六铣,Q:十七霰	第七部
轭	入	R:十一陌	
轮	平	P:十一真	第六部
软	上	S:十六铣	第七部
轰	平	P:八庚	第十一部
轲	平上去	P:五歌,S:二十哿,Q:二十一个	第九部
轳	平	P:七虞	第四部
轴	入	R:一屋	第十五部
轵	上	S:四纸	
轶	入	R:四质,R:九屑	第十七部,第十八部
轸	上	S:十一轸	第六部
轹	入	R:十二锡	第十六部,第十七部
轺	平	P:二萧	第八部
轻	平去	P:八庚,Q:二十四敬	第十一部
轼	入	R:十三职	第十七部
载	上去	S:十贿,Q:十一队	第五部
轾	去	Q:四寘	
轿	平去	P:二萧,Q:十八啸	第八部
辀	平	P:十一尤	第十二部
辂	去	Q:七遇	第四部
较	去入	Q:十九效,R:三觉	第八部
辄	入	R:十六叶	第十八部
辅	上	S:七麌	第四部
辇	上	S:十六铣	第七部
辈	去	Q:十一队	第三部
辉	平	P:五微,P:十二文,P:十三元	第三部
辊	上	S:十三阮	
辋	上	S:二十二养	
辍	入	R:九屑	第十八部
辎	平	P:四支	第三部
辏	去	Q:二十六宥	
辐	去入	Q:二十六宥,R:一屋	第十五部
辑	入	R:十四缉	第十七部
辒	平	P:十二文,P:十三元	
输	平去	P:七虞,Q:七遇	第四部
辔	去	Q:四寘	第三部
辕	平	P:十三元	第七部
辖	入	R:八黠	第十八部
辗	上去	S:十六铣,Q:十七霰	第七部
辘	入	R:一屋	第十五部
辙	入	R:九屑	第十八部
辚	平	P:十一真	第六部
辛	平	P:十一真	第六部
辜	平	P:七虞	第四部
辞	平	P:四支	第三部
辟	入	R:十一陌	第十七部
辨	上	S:十六铣	第七部
辩	上	S:十六铣	
辫	上	S:十六铣	第七部
辰	平	P:十一真	第六部
辱	入	R:二沃	第十五部
边	平	P:一先	第七部
辽	平	P:二萧	第八部
达	入	R:七曷	第十八部
迁	平	P:一先	第七部
迂	平	P:七虞	第四部
迄	入	R:五物	第十八部
迅	去	Q:十二震	第六部
过	平去	P:五歌,Q:二十一个	第九部
迈	去	Q:十卦	第五部
迋	上去	S:二十二养,Q:二十三漾	
迍	平	P:十一真	
迎	平去	P:八庚,Q:二十四敬	第十一部
运	去	Q:十三问	第六部
近	上去	S:十二吻,Q:四寘,Q:十三问	第六部
迓	去	Q:二十二祃	第十部
返	上	S:十三阮	第七部
迕	上去	S:七麌,Q:七遇	第四部
还	平	P:十五删,P:一先	第七部
进	去	Q:十二震	第六部
远	上去	S:十三阮,Q:十四愿	第七部
违	平	P:五微	第三部
连	平	P:一先	第七部
迟	平去	P:四支,Q:四寘	第三部
迢	平	P:二萧	第八部
迤	平上	P:四支,S:四纸	第三部
迥	上	S:二十四迥	第十一部
迦	平	P:五歌,P:六麻	第九部,第十部
迨	上	S:十贿	第五部
迩	上	S:四纸	第三部
迪	入	R:十二锡	第十七部
迫	入	R:十一陌	第十七部
迭	入	R:九屑	第十八部
迮	入	R:十药,R:十一陌	
述	入	R:四质	第十七部
迳			第十一部
迷	平	P:八齐	第三部
迸	去	Q:二十四敬	第十一部
迹			第十七部
追	平	P:四支,P:十灰	第三部
退	去	Q:十一队	第三部
送	去	Q:一送	第一部
适	入	R:七曷,R:十一陌,R:十二锡	第十七部
逃	平	P:四豪	第八部
逄	平	P:三江	
逅	去	Q:二十六宥	第十二部
逆	入	R:十一陌	第十七部
选	上去	S:十六铣,Q:十七霰	第七部
逊	去	Q:十四愿	第六部
逋	平	P:七虞	第四部
逍	平	P:二萧	第八部
透	去	Q:二十六宥	第十二部
逐	入	R:一屋	第十五部
逑	平	P:十一尤	
递	上去	S:八荠,Q:八霁	第三部
途	平	P:七虞	第四部
逖	入	R:十二锡	第十七部
逗	去	Q:二十六宥	第十二部
通	平	P:一东	第一部
逝	去	Q:八霁	第三部
逞	上	S:二十三梗	第十一部
速	入	R:一屋	第十五部
造	上去	S:十九皓,Q:二十号	第八部
逡	平	P:十一真	第六部
逢	平	P:一东,P:二冬,P:三江	第一部
逦	上	S:四纸	第三部
逭	上去	S:十四旱,Q:十五翰	
逮	去	Q:八霁,Q:十一队	第三部,第五部
逯	入	R:二沃	
逴	入	R:三觉,R:十药	
逵	平	P:四支	第三部
逶	平	P:四支	
逸	入	R:四质	第十七部
逻	平上去	P:五歌,S:二十哿,Q:二十一个	第九部
逼	入	R:一屋,R:十三职	第十七部
逽	入	R:十药	
逾	平	P:七虞	第四部
遁	上去	S:十三阮,Q:十四愿	第六部
遂	去	Q:四寘	第三部
遄	平	P:一先	
遇	去	Q:七遇	第四部
遍			第七部
遏	入	R:七曷	第十八部
遐	平	P:六麻	第十部
遑	平	P:七阳	第二部
遒	平	P:十一尤	第十二部
道	上	S:十九皓	第八部
遗	平去	P:四支,Q:四寘	第三部
遘	去	Q:二十六宥	第十二部
遛	平	P:十一尤	
遝	入	R:十五合	
遢	入	R:十五合	第十九部
遣	上去	S:十六铣,Q:十七霰	第七部
遥	平	P:二萧	第八部
遨	平	P:四豪	第八部
遭	平	P:四豪	第八部
遮	平	P:六麻	第十部
遰	去	Q:八霁	
遴	去	Q:十二震	
遵	平	P:十一真	第六部
遹	入	R:四质	
遽	去	Q:六御	第四部
遾	去	Q:八霁	
避	去	Q:四寘	第三部
邀	平	P:二萧	第八部
邂	去	Q:十卦	第五部
邃	去	Q:四寘	
邅	平上去	P:一先,S:十六铣,Q:十七霰	第七部
邈	入	R:三觉	第十六部
邋	入	R:十五合,R:十六叶	第十九部
邑	入	R:十四缉	第十七部
邓	去	Q:二十五径	第十一部
邕	平	P:二冬	第一部
邗	平	P:十四寒	第七部
邘	平	P:七虞	
邙	平	P:七阳	第二部
邛	平	P:二冬	第一部
邠	平	P:十一真	
邡	平	P:七阳	
邢	平	P:九青	第十一部
那	平上去	P:五歌,S:二十哿,S:二十一马,Q:二十一个	第九部,第十部
邦	平	P:三江	第二部
邧	平	P:十三元	
邪	平	P:六麻	第十部
邬	平上	P:七虞,S:七麌	
邮	平	P:十一尤	第十二部
邯	平	P:十三覃	第七部,第十四部
邰	平	P:十灰	
邱	平	P:十一尤	第十二部
邲	去入	Q:四寘,R:四质	
邳	平	P:四支	
邴	上去	S:二十三梗,Q:二十四敬	
邵	去	Q:十八啸	第八部
邶	去	Q:十一队	
邸	上	S:八荠	第三部
邹	平	P:十一尤	第十二部
邺	入	R:十五合,R:十七洽	第十九部
邻	平	P:十一真	第六部
邽	平	P:八齐	
邾	平	P:七虞	
邿	平	P:四支	
郁	入	R:一屋,R:五物	第十五部,第十八部
郃	入	R:十五合	
郅	入	R:四质	
郇	平	P:十一真	
郈	上	S:二十五有	
郊	平	P:三肴	第八部
郎	平	P:七阳	第二部
郏	入	R:十七洽	
郐	去	Q:九泰	
郑	去	Q:二十四敬	第十一部
郓	去	Q:十三问	第六部
郔	平	P:一先	
郕	平	P:八庚	
郗	平	P:四支	
郚	平	P:七虞	
郛	平	P:七虞	第四部
郜	去入	Q:二十号,R:二沃	
郝	入	R:十药	第十六部
郡	去	Q:十三问	第六部
郢	上	S:二十三梗	第十一部
郤	入	R:十药,R:十一陌	
郦	入	R:十二锡	
郧	平	P:十二文	
部	上	S:七麌,S:二十五有	第四部
郫	平	P:四支	
郭	入	R:十药	第十六部
郯	平	P:十三覃	
郲	平	P:十灰	
郴	平	P:十二侵	第十三部
郸	平	P:十四寒	第七部
都	平	P:七虞	第四部
郾	去	Q:十四愿	
郿	平	P:四支	
鄀	入	R:十药	
鄁	去	Q:十一队	
鄂	入	R:十药	第十六部
鄄	去	Q:十七霰	
鄅	上	S:七麌	
鄇	平	P:十一尤	
鄈	平	P:四支	
鄎	入	R:十三职	
鄏	入	R:二沃	
鄑	平	P:四支	
鄗	平上入	P:三肴,S:十九皓,R:十药	
鄘	平	P:二冬	
鄙	上	S:四纸	第三部
鄛	平	P:三肴	
鄞	平	P:十一真,P:十二文	
鄟	上	S:十六铣	
鄠	上	S:七麌	
鄢	平上	P:一先,S:十三阮	
鄣	平	P:七阳	
鄪	去	Q:四寘	
鄫	平	P:十蒸	
鄮	去	Q:二十六宥	
鄯	去	Q:十七霰	
鄱	平	P:五歌	第九部
鄹	平	P:十一尤	
鄾	平	P:十一尤	
酂	上去	S:十四旱,Q:十五翰	
酃	平	P:九青	
酆	平	P:一东	
酉	上	S:二十五有	第十二部
酊	上	S:二十四迥	第十一部
酋	平	P:十一尤	第十二部
酌	入	R:十药	第十六部
配	去	Q:十一队	第三部
酎	去	Q:二十六宥	第十二部
酏	平上	P:四支,S:四纸	
酒	上	S:二十五有	第十二部
酓	去	Q:二十九艳	
酗	去	Q:七遇	
酘	去	Q:二十六宥	
酝	上去	S:十二吻,Q:十三问	第六部
酡	平	P:五歌	第九部
酢	入	R:十药	第十六部
酣	平	P:十三覃	第十四部
酤	平上去	P:七虞,S:七麌,Q:七遇	第四部
酥	平	P:七虞	第四部
酩	上	S:二十四迥	第十一部
酪	入	R:十药	第十六部
酬	平	P:十一尤	第十二部
酮	平	P:一东	
酰	平	P:八齐	第三部
酱	去	Q:二十三漾	第二部
酲	平	P:八庚	第十一部
酳	去	Q:十二震	
酴	平	P:七虞	第四部
酵	去	Q:十九效	
酷	入	R:二沃	第十五部
酸	平	P:十四寒	第七部
酹	去	Q:九泰,Q:十一队	第三部
酺	平去	P:七虞,Q:七遇	
酽	去	Q:二十九艳	第十四部
酾	平上	P:四支,S:四纸	
酿	去	Q:二十三漾	第二部
醁	入	R:二沃	
醄	平	P:四豪	
醅	平去	P:十灰,Q:二十七沁	第三部
醇	平	P:十一真	第六部
醉	去	Q:四寘	第三部
醊	去入	Q:八霁,R:九屑	
醋	去	Q:七遇	第四部
醍	平上	P:八齐,S:八荠	第三部
醐	平	P:七虞	第四部
醑	上	S:六语	第四部
醒	平上去	P:九青,S:二十四迥,Q:二十五径	第十一部
醙	上	S:二十五有	
醝	平	P:五歌	
醟	平去	P:八庚,Q:二十四敬	
醠	去	Q:二十三漾	
醢	上	S:十贿	第五部
醥	上	S:十七筱	
醨	平	P:四支	
醪	平	P:四豪	第八部
醭	入	R:一屋	
醮	去	Q:十八啸	第八部
醰	平上去	P:十三覃,S:二十七感,Q:二十八勘	
醳	入	R:十一陌	
醴	上	S:八荠	第三部
醵	平去入	P:六鱼,Q:六御,R:十药	第四部,第十六部
醷	入	R:十三职	
醹	平上	P:七虞,S:七麌	
醺	平	P:十二文	第六部
醽	平	P:九青	
醾	平	P:四支	
釂	去	Q:十八啸	
采	上去	S:十贿,Q:十一队	第五部
释	入	R:十一陌	第十七部
